,model,query,nesting,value,model_parsing_time,model_checking_time,model_construction_time,name,timeout,solver
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=12 & ((X( loc=159 & ((X( loc=299|loc=300 & (X( loc=308|loc=309 ))))))))))))))]",5,55005141641425632490967608208678152625504932164494726249412169388764261818402070989543991044646981130168671946900038226386520662681333495503/25063030196556298404405447352701316920651493325005205821295495055600417279379833698686296907870144495137683727554010604339337548628734713328000,0.535,0.202,2.677,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=42 & ((X( loc=189 & ((X( loc=296|loc=301|loc=304 & ((X( loc=305|loc=310|loc=313 & (X( loc=369 )))))))))))))))))]",6,0,0.585,0.03,2.547,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=72 & ((X( loc=219 & ((X( loc=299|loc=300 & ((X( loc=308|loc=309 & (X( loc=584 )))))))))))))))))]",6,160746271418050530414571177805647218097280693253731314569305222468776825117442912286408328671168750417749841747817883231370443301859279/3132878774569537300550680919087664615081436665625650727661936881950052159922479212335787113483768061892210465944251325542417193578591839166,0.54,0.192,2.794,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=65 & ((X( loc=212 & ((X( loc=298 & ((X( loc=307 & (X( loc=390 )))))))))))))))))]",6,0,0.538,0.03,2.631,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=72 & ((X( loc=219 & ((X( loc=299|loc=300 & ((X( loc=308|loc=309 & (X( loc=442 )))))))))))))))))]",6,25679916956634997622207918505137676440769652743120432156718723881105905219177444325629862198190274305916880706223408631462964792454955117/501260603931125968088108947054026338413029866500104116425909901112008345587596673973725938157402889902753674551080212086786750972574694266560,0.538,0.2,2.631,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=8 & ((X( loc=155 & ((X( loc=296|loc=301|loc=304 & ((X( loc=305|loc=310|loc=313 & (X( loc=529 )))))))))))))))))]",6,4448385285725424428219202046061985387320115709120363903548506434030091384430677675631642037508058627222181368263566171313905568831041357850064699343200041/313287877456953730055068091908766461508143666562565072766193688195005215992247921233578711348376806189221046594425132554241719357859183916600000000000000000000,0.563,0.212,2.61,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=18 & ((X( loc=165 & ((X( loc=296|loc=301|loc=304 & ((X( loc=305|loc=310|loc=313 & ((X( loc=760 & (X( loc=1320 ))))))))))))))))))))]",7,0,0.566,0.031,2.47,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=112 & ((X( loc=259 & ((X( loc=296|loc=301|loc=304 & ((X( loc=305|loc=310|loc=313 & ((X( loc=749 & (X( loc=1309 ))))))))))))))))))))]",7,5382501176789401563180211434305069062687790665871500920036028518105268037412977556941048568393253717532624185158034112492685347709495357/6265757549139074601101361838175329230162873331251301455323873763900104319844958424671574226967536123784420931888502651084834387157183678332000,0.552,0.217,2.574,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=43 & ((X( loc=190 & ((X( loc=296|loc=301|loc=304 & ((X( loc=305|loc=310|loc=313 & ((X( loc=389 & (X( loc=949 ))))))))))))))))))))]",7,477811060339256737486096893468948922068589488604390243154753588294422362686173478979628894532966416244318458519207972821115830538107010954143189409873/6118903856581127540138048670093094951330930987550099077464720472558695624848592211593334206022984495883223566297365870200033581208187185871093750000000000,0.578,0.191,2.528,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=17 & ((X( loc=164 & ((X( loc=299|loc=300 & ((X( loc=308|loc=309 & ((X( loc=530 & ((X( loc=1090 & (X( loc=1435|loc=1436 )))))))))))))))))))))))]",8,216316988193298073205173193385073834481206346207155413736814157125265852845177580341766989089166272624808071827104372925757598639159891294155673993591/25063030196556298404405447352701316920651493325005205821295495055600417279379833698686296907870144495137683727554010604339337548628734713328000000000000000,0.592,0.191,2.446,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=23 & ((X( loc=170 & ((X( loc=299|loc=300 & ((X( loc=308|loc=309 & ((X( loc=464 & (X( loc=1024 ))))))))))))))))))))]",7,0,0.737,0.036,2.83,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=12 & ((X( loc=159 & ((X( loc=297 & ((X( loc=306 & ((X( loc=2043 & ((X( loc=2191 & (X( loc=1435|loc=1436 )))))))))))))))))))))))]",8,0,0.665,0.038,2.452,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=48 & ((X( loc=195 & ((X( loc=299|loc=300 & ((X( loc=308|loc=309 & ((X( loc=555 & ((X( loc=1115 & (X( loc=1435|loc=1436 )))))))))))))))))))))))]",8,0,0.608,0.04,2.578,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=22 & ((X( loc=169 & ((X( loc=297 & ((X( loc=306 & ((X( loc=433 & ((X( loc=993 & ((X( loc=1435|loc=1436 & (X( loc=1438|loc=1439 ))))))))))))))))))))))))))]",9,118496142756951447754484952462419946856101592307795087304708964514080915083645847569843531341638480367123720957065686251811463830439472619/62657575491390746011013618381753292301628733312513014553238737639001043198449584246715742269675361237844209318885026510848343871571836783320,0.659,0.193,2.386,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=96 & ((X( loc=243 & ((X( loc=298 & ((X( loc=307 & ((X( loc=678 & ((X( loc=1238 & (X( loc=1435|loc=1436 )))))))))))))))))))))))]",8,13110211539066963554406537812040436499722015468315435131495104266948649997464925998349532972062378649831499101253282985946536169560527381/31328787745695373005506809190876646150814366656256507276619368819500521599224792123357871134837680618922104659442513255424171935785918391660,0.64,0.196,2.537,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=75 & ((X( loc=222 & ((X( loc=299|loc=300 & ((X( loc=308|loc=309 & ((X( loc=450 & ((X( loc=1010 & ((X( loc=1435|loc=1436 & (X( loc=1438|loc=1439 ))))))))))))))))))))))))))]",9,2993293898248997970715043924030095670005995682395606321277631991191887212613022090087998403578410218101364110092171262622070535803740494693010755364373/501260603931125968088108947054026338413029866500104116425909901112008345587596673973725938157402889902753674551080212086786750972574694266560000000000000000,0.523,0.198,2.571,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=86 & ((X( loc=233 & ((X( loc=298 & ((X( loc=307 & ((X( loc=3431 & ((X( loc=3477 & ((X( loc=1435|loc=1436 & (X( loc=1438|loc=1439 ))))))))))))))))))))))))))]",9,0,0.552,0.046,2.616,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=97 & ((X( loc=244 & ((X( loc=296|loc=301|loc=304 & ((X( loc=305|loc=310|loc=313 & ((X( loc=360 & ((X( loc=920 & ((X( loc=1435|loc=1436 & (X( loc=1438|loc=1439 ))))))))))))))))))))))))))]",9,259322865607917992884994115479039817939601200934321502869775846472939236538592634359200205579337587325818326561099219682377681282931071/156643938728476865027534045954383230754071833281282536383096844097502607996123960616789355674188403094610523297212566277120859678929591958300,0.517,0.218,2.54,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=42 & ((X( loc=189 & ((X( loc=299|loc=300 & ((X( loc=308|loc=309 & ((X( loc=1459 & ((X( loc=1684 & ((X( loc=1435|loc=1436 & (X( loc=1438|loc=1439 ))))))))))))))))))))))))))]",9,0,0.651,0.039,3.33,actual_path,3600,storm
0,out/models/model_spotify1000_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=73 & ((X( loc=220 & ((X( loc=298 & ((X( loc=307 & ((X( loc=581 & (X( loc=1141 ))))))))))))))))))))]",7,17195514131601577006730158989426005848928700408438086104274794174767419963555156347712912558077067286768294669215435834988988797693130274/7832196936423843251376702297719161537703591664064126819154842204875130399806198030839467783709420154730526164860628313856042983946479597915,0.628,0.197,3.49,actual_path,3600,storm
0,out/models/model_spotify3000_model-it_0.prism, Pmax=? [F loc=6] ,0,3333333333333333/10000000000000000000,1.208,0.008,8.086,reach_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism, Pmax=? [F loc=8977] ,0,8937462142378500380757065146463820307235067767853879579074196595268418901890475279648313964431802074480673253008724073613330737422050268882181270846636270391277418814961599635271299641287841086210861196855775297418623702478122323805519074641068504617681358764331755869598933/11973524625208556199969542053059303944688983351723072032705858139239642600211975350689443487108783468820896138627869538081231987475458139024134721910882506817488643946590398507827767705676911208955910582841999046103046611936421073250546680000000000000000000000000000000000000,1.114,0.274,7.986,reach_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism, Pmax=? [F loc=4930] ,0,637655130189694226773920183999148630793405797888574752439325254064470806904275854421327915090994938835367874938520261456512767646462485743198380433709528407842883304872812379588507587149996939205741073666609223417458664376451631702328984074015779905132589/847003600652521380420207288621319590919972898854746842070451853253383847029024478541264774219105523977596415108158838908735076351776010730404347407972448052972924222549199669503906413615220143078613319538750776592623091184105268312636670000000000000000000000,1.243,0.289,8.016,reach_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism, Pmax=? [F loc=4700] ,0,1252801831635328746451210095684868899649085225829902967711006790160070459936476754245747747817204850300521677853303253395230208290750478322015519982276543974795770320717498069451597614130955921087379653592243768162614837477252083521967880996956258312381477/847611664636448812207773389060999001651128915281399899254242174922284926197190750037650291412289900226613292833883493404187758425045832345080696032678519317594773622020735233104028765905266184559586523648516309875529603684105268312636670000000000000000000000,1.316,0.291,7.985,reach_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism, Pmax=? [F loc=7043] ,0,1555884861287690349823019890333198459627484048633559012165891704116145086229025569353859446152116938991471769302680678405092494460453608937013363577779558892903235238735542845042166480224037282709480613423547547494371339015618935758659512332681039952069187762453614807588757/2174901368995666128653527564966689489877545854472112204514588636229242149674858218093192159938080504873669915092707093851808742024566838639175130048264826384065839060269011762765858860724164020506518100813708318438739937747284214650109336000000000000000000000000000000000000,1.308,0.319,7.972,reach_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism, Pmax=? [F loc=6653] ,0,296319136350787465474290728242612083524468647827074992937992836633093984093130606176024343677114233516196897545707319764311985747819242398396605113815676296829454146972998370306746586883149668904263573644050218971496017090863462870426746998493813280968137/846662767246725684177769987042014831378852606297805457872633644642849970379642530718823230752883690836114328768026542777564666652433977996232303091661980357657225027128802813558168909745895345002702310680126461487799772184105268312636670000000000000000000000,1.24,0.285,8.277,reach_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism, Pmax=? [F loc=3443] ,0,47824134764227064048845968372112840806230828900141398738650697676348823792167307403486170207004530839216239015379796681545911127146561796180945743423043383898315808687224984957242551362390312609155803997409677459555941019319431032577056699923122251570667/42365662861126555817035149883156314316313747086646393589790203567078487876488396909042394014595675799215175534799592646841514504870201960394723516336150354838431367755986575062345752523171147989592186721715875994810865506605197542191233500000000000000000000,1.181,0.339,8.237,reach_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=7238)]",0,1368562029157119252333735749614720245517267119779727024365879003265745030182020639330641876192126853975100419458777285113270277263243799605634741267923948296018701077073560352149161760073722345141499425740089555956460226330061491109560745622888549755231081267482002950255430562374865019812574157969252028850821360956195855303812151665653564193721400851649303403527986453484002042434337680194670794081188060091752549800606062828646790835930393/2893159390344380168335805902344578218781074185112505923693447799711473176707708235637628441930144066552646726471743614862704940208786768812840387639821639416991292537838774494927486109277651786967236623594613895995725631805790484300347216153959476780278015507823524557446225382673014598478743772904498346432976211759963057297124543267081357879786091025616565690049951692527989260061750142135686310517919970786759353291283358226386361532040600000,1.222,0.772,7.907,avoid_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism, Pmax=? [F loc=4978] ,0,2102981090231537047201558625342529561354774788210996432369625948351765625762282687179870110006314308913410079403405565317158298578024062662295424413986458004352632227290100779195579290752461980594038292239407515034411488133917835229307028173436133703140220389239993617116221/2349339338800381831801249259298692430896158566664510849767119795339017989989388375235972200765415660401048235002672958568769675092838373407341237670949151422662352137100282760616772625942771268328963219284869215626901200873642107325054668000000000000000000000000000000000000,1.255,0.264,8.373,reach_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=8375)]",0,338768301929619631672378838137541941953381012986942633279049929930777702135898693966673284345189838763226822376609145569788556685959139345022165901344246300176244620717716186799923100278285367430903855078728543214155648779893236662613376511406495465202224348952413033701777000265420058427649281170683057968588618879192049255732164810737670533695759126443421088696567301360870401570086095742737182173023037955065258383722700499377549009279159/1446076335949689216216746954632166664618185553871321806795517493948795196888751893570802607655261202833574420565974315327150991124271912926171053345059437127055877169860384600101568507023624481669242720369648419842297155567590041146052278043783264676317320877192742364379023116756917363883209958730368269375002198018486824931208011586127600644639053243538937104632790483790648696343896020972265163909164907796433504657006044113193180766020300000,1.259,0.635,7.956,avoid_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=3501)]",0,309003129043199375544334395816403011279420893697411550812616387435030226745043620504763726619141376660247413408154588614507971848793842634740261718267865460076622769236814624973467828665668618308711838888490315977232687311882529059991757170949948129968928562813715159409930441056412754909924941600922029288861516648918792468305495050126049824471005848076801812797514033614746307277304318006888591437363432916485771442350847109860888008864482317989327653806749/546700550578426172236598037342830068443596657932811646906706182651211383896964234007189266388073058999982122816873623465883672438496428263423941146858818397365718358043175826598801291441837844097366976940898841023509189233159479973699999649489888984111931754934305852324783324698628160911592928338745555851508025497059590254492145570945022049026131006536301833401947585999122202647024531725898835707562901899943535427820648329055454461281624000000000000000000,1.273,0.796,7.845,avoid_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,459369134439012689633854701766846069070608807496674510611979635432581399881798138803807545939619028293558036032850101850739058608483473272092571031782694503372219935311892293934040881432785358020070330620835822044241544089764135418622897746449607326603449604419483053485157/677097980624050568144245961484575512713011016784618780287647888095896202472155438574192393971035393248362121334889765534295600425809735057261627145500789128177223411306242335339964613591896879647599550352315806088508980947284214650109336000000000000000000000000000000000000,1.326,0.453,7.918,random_path,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=2780)]",0,907092949873706439853426470802700159132422874090571731649255422782455000074872612577102242678662962303085803502631204236407775988299138420308310623640938249703990511303101768290302688886995935351972988406489807528164635426713784132792427235657096590034025654207034102729304444977516689752374671992697952332863090331365333683510530676522646279231963928883285281194056012854329720532694181451546004558266679983058126107462228444726113504735207004868154817068289/1857335366805324040210173693594143503224780690863089298864121548736620278080650108892579315933727392727856982984497395255182374392810555097596132596161452631512613185849779895391711109226908671883703477456211223744622518155797075799000977444478261038291144431979325263363430523816738852268491239889605611412485557533440260124700614994338480064117068826644629344487660112074012437654300183502339096267026871125428008002267817645277272306408120000000000000000000,1.207,0.772,8.01,avoid_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,459369134439012689633854701766846069070608807496674510611979635432581399881798138803807545939619028293558036032850101850739058608483473272092571031782694503372219935311892293934040881432785358020070330620835822044241544089764135418622897746449607326603449604419483053485157/677097980624050568144245961484575512713011016784618780287647888095896202472155438574192393971035393248362121334889765534295600425809735057261627145500789128177223411306242335339964613591896879647599550352315806088508980947284214650109336000000000000000000000000000000000000,1.293,0.458,7.718,random_path,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,459369134439012689633854701766846069070608807496674510611979635432581399881798138803807545939619028293558036032850101850739058608483473272092571031782694503372219935311892293934040881432785358020070330620835822044241544089764135418622897746449607326603449604419483053485157/677097980624050568144245961484575512713011016784618780287647888095896202472155438574192393971035393248362121334889765534295600425809735057261627145500789128177223411306242335339964613591896879647599550352315806088508980947284214650109336000000000000000000000000000000000000,1.462,0.45,7.748,random_path,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=7244)]",0,172756356324470015924694811256694880979245874281904663372479426363664814851227770920197504416831846131354204843972550494863765493790947933517092692839033519283608000229729255513402746588692313585029175352753423173119306800704324656595070073538890676994087938071418292818539948569728276000233967781890633717234730935131685879343445931144587394197348073551977124857267922398151642772528932463863721876849925489768222744834399828412093720840549/723041942731465712009836628014028889130464545196731417713286142909210227124523375570007451934550137670250944507308132349914441270769778996800346568057610219031590988819511626971979261573652193627054241434230961179547197378658095642376450051649921580592261540178662531293379735507631777444052546304330440318961478282912930037450088362865669781113457609503843934407031102841778124352936876710347175384441386379473893901220857056596590383010150000,1.269,0.789,8.082,avoid_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism, Pmax=? [F loc=9324] ,0,530015463835076748822045898518356859344363135185739073278825695850896799068423169187615435172526800757630789870209464029802891139011984934764710046325136486866756336330965685763304334772166025271048289173342645781731798679048578314914860767892561197840063883205274485328737/640175057845829620618643383023054176925556459128305655061459768508938006555214794190588927112757241835357735249505717764005241717383928646553794487826853117887217725047559218761530200950655079159801577621669183780714288989456842930021867200000000000000000000000000000000000,1.209,0.286,8.985,reach_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,459369134439012689633854701766846069070608807496674510611979635432581399881798138803807545939619028293558036032850101850739058608483473272092571031782694503372219935311892293934040881432785358020070330620835822044241544089764135418622897746449607326603449604419483053485157/677097980624050568144245961484575512713011016784618780287647888095896202472155438574192393971035393248362121334889765534295600425809735057261627145500789128177223411306242335339964613591896879647599550352315806088508980947284214650109336000000000000000000000000000000000000,1.165,0.488,7.94,random_path,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=7618)]",0,338768301929619631672378838137541941953381012986942633279049929930777702135898693966673284345189838763226822376609145569788556685959139345022165901344246300176244620717716186799923100278285367430903855078728543214155648779893236662613376511406495465202224348952413033701777000265420058427649281170683057968588618879192049255732164810737670533695759126443421088696567301360870401570086095742737182173023037955065258383722700499377549009279159/1446076335949689216216746954632166664618185553871321806795517493948795196888751893570802607655261202833574420565974315327150991124271912926171053345059437127055877169860384600101568507023624481669242720369648419842297155567590041146052278043783264676317320877192742364379023116756917363883209958730368269375002198018486824931208011586127600644639053243538937104632790483790648696343896020972265163909164907796433504657006044113193180766020300000,1.181,0.72,8.392,avoid_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=7752)]",0,1472518126270746868109173056925050349533825925993503049448995384659596542026492061978966943657581502058768898254233404117004491328723703268907154473512224852541313494301410777551861831779963160921592385064936247735829411165819842264879087454698835277150351057939112383832056607681755044606241026893869157921724470611431835343745616571281272783177297922774446134938572880157230129955720570791469515411909666003208881373713556549996054711276229/2893316939755930264479063560483338261691443107259621217897691466398970818060388654701979335150714507771048493646929924110843399056362933510621608847644720659003348894929270024729825654712945578503787842443719824924248347690609405466497173441722780234643045402172136073324408911616757752299414664269563335326921685257519697358360355595356299436020029002264683280790984600536208443707374499550621701737025081242873517927217508226386361532040600000,1.371,0.77,8.141,avoid_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=8445)]",0,2841080155427866195152709978226913757357571449095006969497012949975811205703200533593103530015288564110639362383341897236036666675805773693019857047556851530028234736655760173205319018691303150123516796633407026856617935928423614216486120771667388915531151508129611622509770402491508265462475460362797808727840632110342677372583729917334963427358208469869196811760779172471577504186008492132398767265355443872412289120496556862399527613196743/5786476330100310432923958726797421768958196427188226012296239509204175828690301117116880129328062216321603452070434248982713942596238201778088157164824451074521608118863320884006757874815887722581523006262541395523002400594507250478359662726811748433884096996053828412763108831115076843742029800920655188868152564604571030150352637357958620110526516724060717123504844861990272129214274009198827724495868174996458893854211216452772723064081200000,1.256,0.79,8.025,avoid_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=16 )))))]",2,2470050776742155658890837493265526250220204962957490945479146020231384482079925761267603850065912650936806521026226554723963314846263744099055624142021043520591186023259999659954648367698707803557649277617886925002953769/2732755268125853268717128685310271337650742704269905597690518853540767333492565357142013186513454973110487789880417509418565637381742108819628121419951623599946573044468336579748451098051612372356052185744000000000000000000,1.329,0.468,7.602,random_path,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,459369134439012689633854701766846069070608807496674510611979635432581399881798138803807545939619028293558036032850101850739058608483473272092571031782694503372219935311892293934040881432785358020070330620835822044241544089764135418622897746449607326603449604419483053485157/677097980624050568144245961484575512713011016784618780287647888095896202472155438574192393971035393248362121334889765534295600425809735057261627145500789128177223411306242335339964613591896879647599550352315806088508980947284214650109336000000000000000000000000000000000000,1.327,0.471,7.737,random_path,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=102 )))))]",2,2320994679568101450732951575321632091568963793582572713654040270293105234792605741851068633554895216113197243854589159763331777544999811707934379279553450220676696100884535499705325878237727807929526528871845862660839049/1707972042578658292948205428318919586031714190168690998556574283462979583432853348213758241570909358194054868675260943386603523363588818012267575887469764749966608152792710362342781936282257732722532616090000000000000000000,1.346,0.499,7.807,random_path,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=4649)]",0,110801695309077973114525557355292315646448352788177161863599879154277294893224958436312685293199483844116694251111430975529639873637262126398593190428526772916477309410514358211570281615417578605170575849101680292073931766867013311055387823737168067368678636883065166084184913901813202702473529737490046267300905873452409680521106568158912719173401089047776225007107425713482846651654852684531826003246057876268369950871045712641420555022513283972654186913/144720752875112227797939732820814396309754903198642079685025776167936030335569505586963482139383221284565359942153738680322602457708159627928891178547113866285255606830429696186680631067822146677547566589169822310657563141695609625070785057162047216894430167820902939088029918273684132364894041125327800432088069448194829732150214038800465764585560900849750218992072896553325564862306085438314755777079529629804135807064194220361087371690030000000000000000000,1.699,0.785,8.007,avoid_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=105 )))))]",2,38508021074977193365056264001555273985873701374274067919885343198334223355916438374584727411397903647896199939284090829399743332760188990521150583948821051756389078109254398964801680716487779440558369958544132287609161/170797204257865829294820542831891958603171419016869099855657428346297958343285334821375824157090935819405486867526094338660352336358881801226757588746976474996660815279271036234278193628225773272253261609000000000000000000,1.231,0.567,8.069,random_path,3600,storm
0,out/models/model_spotify3000_model-it_0.prism, Pmax=? [F loc=5279] ,0,2102981090231537047201558625342529561354774788210996432369625948351765625762282687179870110006314308913410079403405565317158298578024062662295424413986458004352632227290100779195579290752461980594038292239407515034411488133917835229307028173436133703140220389239993617116221/2349339338800381831801249259298692430896158566664510849767119795339017989989388375235972200765415660401048235002672958568769675092838373407341237670949151422662352137100282760616772625942771268328963219284869215626901200873642107325054668000000000000000000000000000000000000,1.123,0.275,9.704,reach_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=10 )))))]",2,99250623064386480556339827106207649270662064736485731918267030162594693731683992912911600536330426026021389618460403080929629506649929023516431668823121506029300511040521486830443865765445264578179947906070138340326142106914683107987553160269559429292079879572921890467/33854899031202528407212298074228775635650550839230939014382394404794810123607771928709619698551769662418106066744488276714780021290486752863081357275039456408861170565312116766998230679594843982379977517615790304425449047364210732505466800000000000000000000000000000000000,1.129,0.882,7.935,random_path,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=196 )))))]",2,153979789229832213516011982804391472908244599195419280770502315007604445967754706742826244202566231900647971503206440021828094046982347253444911991884910316589703756420718124040820459782377867620909919739533866702080481/683188817031463317179282171327567834412685676067476399422629713385191833373141339285503296628363743277621947470104377354641409345435527204907030354987905899986643261117084144937112774512903093089013046436000000000000000000,1.336,0.766,8.332,random_path,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1389)]",0,1223949029420922167406851292566795293349022091069126504086546867930977191749031537488495469702693034161732745239363906059951288376906660179264427268166463008379977659265163199634936192758701301875122493629376411114978270534736138618680736600113782661778890185332577189631241437224094497500366779010231636227002587729188932634783143638424762767545057948435393334716260652483302459910479075510689231118460991888316818435013376317424680869949966657633643919776857/2186802202313704688946392149371320273774386631731246587626824730604845535587856936028757065552292235999928491267494493863534689753985713053695764587435273589462873432172703306395205165767351376389467907763595364094036756932637919894799998597959555936447727019737223409299133298794512643646371713354982223406032101988238361017968582283780088196104524026145207333607790343996488810588098126903595342830251607599774141711282593316221817845126496000000000000000000,1.25,1.177,8.856,avoid_state,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"['start', 'companystart', 'startprofile_8_4_1', 'companystartprofile_8_4_1']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=112 & (X( loc=344 ))))))))]",3,1943359204448613849659940182301601696503905424195620870296793420722894931993225963694131642352399260451908495497453082538225359734044253127108192626514567096070980173878263032651843562947053852029512641/8539860212893291464741027141594597930158570950843454992782871417314897917164266741068791207854546790970274343376304716933017616817944090061337879437348823749833040763963551811713909681411288663612663080450,1.431,0.477,7.652,random_path,3600,storm
0,out/models/model_spotify3000_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=162 & (X( loc=394 ))))))))]",3,38508021074977193365056264001555273985873701374274067919885343198334223355916438374584727411397903647896199939284090829399743332760188990521150583948821051756389078109254398964801680716487779440558369958544132287609161/170797204257865829294820542831891958603171419016869099855657428346297958343285334821375824157090935819405486867526094338660352336358881801226757588746976474996660815279271036234278193628225773272253261609000000000000000000,1.462,0.673,7.936,random_path,3600,storm
